"Country","Year","Age","mxm","mxf","dxm","dxf"
"Brazil",2011,109,1.1,1.04826307092373,8.61483786888421e-06,1.65392290780498e-05
"Brazil",2011,110,1.1,1.1,3.52425185545263e-06,7.50813203700922e-06
"China",2011,0,0.01291,0.01255,0.0127655174364101,0.0124133890044358
"China",2011,1,0.00051,5e-04,0.000503361228994038,0.000493669888025776
"China",2011,2,0.000369853722694198,0.000370476509755212,0.000364878702650567,0.000365627019514497
"China",2011,3,0.000290194841252673,0.000290810399378006,0.000286196868770123,0.000286908846249044
"China",2011,4,0.000244626077466341,0.000240963658006849,0.000241191392810705,0.000237667653819189
"China",2011,5,0.00022,0.00021,0.000216860693285219,0.000207080831406173
"China",2011,6,0.000209622501758892,0.000191886157501677,0.000206586895472247,0.000189180767303101
"China",2011,7,0.000210221218269245,0.000183586973886035,0.000207133455391245,0.00018096461639097
"China",2011,8,0.000220445732616209,0.000183750235603175,0.00021716102348249,0.000181092282056515
"China",2011,9,0.000240146583090738,0.000192227593416932,0.000236513850997661,0.000189411404078785
"China",2011,10,0.00027,0.00021,0.000265847852121932,0.000206881829022164
"China",2011,11,0.000311140151439502,0.000238831127650011,0.000306266333075423,0.000235232064318534
"China",2011,12,0.000364386723586486,0.000279406452960537,0.0003585577040196,0.000275124641684482
"China",2011,13,0.000429854728928244,0.000331512547944661,0.000422810493720569,0.000326332532734529
"China",2011,14,0.000506258159379154,0.000393301601844127,0.000497728849306835,0.000387015827603079
"China",2011,15,0.00059,0.00046,0.000579741974577,0.000452455168875183
"China",2011,16,0.000675344802591036,0.0005244379082705,0.000663183229604794,0.000515582341240614
"China",2011,17,0.000757981090941711,0.000582970469934863,0.000743798175456472,0.000572809282191734
"China",2011,18,0.00083395298115184,0.000633841930214533,0.000817697415472106,0.000622415260116654
"China",2011,19,0.000899220643460323,0.000676181054152778,0.000880929148405093,0.000663556335025875
"China",2011,20,0.00095,0.00071,0.000929815473062472,0.000696261125007396
"China",2011,21,0.000984369746523292,0.000736256850883997,0.000962523589372009,0.000721487978213965
"China",2011,22,0.0010065355883361,0.000757224889254679,0.000983218274555134,0.000741481511803897
"China",2011,23,0.00102317213305489,0.000775872684089072,0.000998455621807115,0.000759159449269438
"China",2011,24,0.00104166825405204,0.000795557570922517,0.00101545602275942,0.000777808926448628
"China",2011,25,0.00107,0.00082,0.00104197411192515,0.000801058716724937
"China",2011,26,0.0011144882267527,0.000852001248876709,0.00108411233525556,0.00083162524033822
"China",2011,27,0.00117158380941893,0.000888963501702269,0.00113834985108163,0.000866948538544753
"China",2011,28,0.00123423394355238,0.000926308527998918,0.00119778114200468,0.000902549174010968
"China",2011,29,0.00129380235887553,0.000958663383998438,0.00125400415576173,0.000933194214028538
"China",2011,30,0.00134,0.00098,0.00129707150666638,0.000953039717517343
"China",2011,31,0.00136530845449071,0.000986538056859965,0.00131978276809159,0.000958455028058214
"China",2011,32,0.00137777765038078,0.0009846422327969,0.00133001077027283,0.000955670806409609
"China",2011,33,0.00139022711466484,0.000983414485852229,0.00134017253707604,0.000953540410851028
"China",2011,34,0.00141607587818307,0.000991984637003963,0.00136317655236607,0.000960900670666918
"China",2011,35,0.00147,0.00102,0.00141304574624547,0.000987044716508514
"China",2011,36,0.00156519007957738,0.00107595538889125,0.00150226623552977,0.00104010167751936
"China",2011,37,0.00169916964416968,0.00115845842602544,0.00162819995090501,0.00111860510675694
"China",2011,38,0.00186371830943579,0.00126301140233661,0.00178269739018206,0.00121808561513146
"China",2011,39,0.00204668805239215,0.00138332191544088,0.0019538891257695,0.00133235259982082
"China",2011,40,0.00223,0.00151,0.00212434229441881,0.00145226077219921
"China",2011,41,0.00239513214914399,0.00163321808844657,0.00227638030362096,0.00156830064202993
"China",2011,42,0.00254599483954577,0.00175513292598119,0.00241379256868834,0.00168251677832276
"China",2011,43,0.00269622791366539,0.00188315818540999,0.00254953357333856,0.00180196425884107
"China",2011,44,0.00286348126329564,0.00202715475953419,0.00270017091330605,0.00193596362213098
"China",2011,45,0.00307,0.0022,0.00288633616438574,0.00209659763783324
"China",2011,46,0.00333850826996567,0.00241506195306924,0.00312874014115549,0.00229624695227593
"China",2011,47,0.00367269562262029,0.00267377585330808,0.00342988561799083,0.00253577290742897
"China",2011,48,0.00406893088452022,0.00297204881570151,0.00378524595731412,0.00281070595841633
"China",2011,49,0.00451942389620449,0.00330190212576601,0.00418631726298486,0.00311287306674025
"China",2011,50,0.00501,0.00365,0.0046186786694167,0.0034291037400063
"China",2011,51,0.0055241466990255,0.00400189110185078,0.0050659168092863,0.0037453428830737
"China",2011,52,0.00606446171201375,0.00436139712872046,0.0055292854049697,0.00406477064482081
"China",2011,53,0.00664235513737493,0.00474131077882051,0.00601783089723537,0.00439878151691017
"China",2011,54,0.0072737421698365,0.00515950566648952,0.00654416760029123,0.00476312904426138
"China",2011,55,0.00798,0.00564,0.00712504583840111,0.00517867374031044
"China",2011,56,0.00878683054652569,0.00620991477449196,0.00777995104853509,0.00566829271863844
"China",2011,57,0.00971648422178971,0.006883365010107,0.00852386816929756,0.0062420138586937
"China",2011,58,0.0107936603692589,0.00767091923449428,0.00937224777926524,0.00690576069023616
"China",2011,59,0.0120488669506705,0.00858318151848235,0.0103433812389567,0.00766449708885112
"China",2011,60,0.01352,0.00963,0.0114588958465374,0.00852133656583451
"China",2011,61,0.0152495212268211,0.0108220777503283,0.0127402414720563,0.00947877585828926
"China",2011,62,0.0172672896147319,0.0121802563324478,0.0141934539444671,0.0105464131143431
"China",2011,63,0.0195966054215853,0.0137317253498113,0.0158140936828293,0.0117367768402038
"China",2011,64,0.0222549435398743,0.0155087993517435,0.0175876458604047,0.0130633668582988
"China",2011,65,0.02525,0.01755,0.0194865189706627,0.0145404865153712
"China",2011,66,0.0285746753820329,0.0198918595894619,0.0214671954586826,0.0161752620745631
"China",2011,67,0.0322006185394625,0.022531715236362,0.0234677779993238,0.0179375763836849
"China",2011,68,0.0360731106808169,0.0254358919054677,0.0254084868721157,0.0197700380660732
"China",2011,69,0.0401063307993263,0.0285395275270705,0.0271944733577632,0.0215921096876763
"China",2011,70,0.04418,0.03174,0.0287214795265831,0.0233010324222833
"China",2011,71,0.0481933164666258,0.0349387721737972,0.0299175377911753,0.0248088709851669
"China",2011,72,0.0522668940711693,0.0382117691257603,0.0308580649750957,0.0261591295499769
"China",2011,73,0.0566457327407072,0.0417340615839365,0.0316722671727013,0.0274517317787038
"China",2011,74,0.0616637851972242,0.0457512930311726,0.0324994693183864,0.028807216903093
"China",2011,75,0.06777,0.0506,0.033481927742057,0.0303631850933068
"China",2011,76,0.0754127431897857,0.0566274520224024,0.0346874240629089,0.0322084009699249
"China",2011,77,0.0844583631537273,0.0637744493850552,0.0358685939405562,0.0341572338755772
"China",2011,78,0.0944182061533838,0.0717303855299228,0.0366737761011948,0.0359055721683534
"China",2011,79,0.104498122567629,0.0799631548522963,0.0367525455326138,0.0371074168536369
"China",2011,80,0.11356,0.08768,0.0358190413239922,0.0374211367399531
"China",2011,81,0.120610012424276,0.094159248336811,0.0338418522767975,0.0366969762407633
"China",2011,82,0.126406407801804,0.0999177839565604,0.0313480470185339,0.0353422674173343
"China",2011,83,0.132471260221687,0.106057141660353,0.0288639174086253,0.0338449421723407
"China",2011,84,0.140663104290393,0.113986732190444,0.0267382372899674,0.0325891307031389
"China",2011,85,0.15335,0.12557,0.0251698031188885,0.0318547131549026
"China",2011,86,0.173129165874112,0.142915343978622,0.02414711912202,0.0317125288489526
"China",2011,87,0.200434402141611,0.166515342102931,0.0232095526137427,0.0316720521041046
"China",2011,88,0.234542355956255,0.195964479390162,0.0218723213734953,0.031120837554274
"China",2011,89,0.2734316035472,0.229833563136008,0.0198014828631203,0.0295297659507954
"China",2011,90,0.31303,0.26505,0.0169214465972513,0.0266140318393891
"China",2011,91,0.348135745163799,0.297538785832658,0.0135202369616466,0.0225605956394874
"China",2011,92,0.37756253889235,0.326223642488909,0.0101874851821324,0.0181029006877682
"China",2011,93,0.402293656254023,0.351686639483031,0.00733099878335471,0.0138901387310877
"China",2011,94,0.424275405908893,0.375299012073408,0.0050954532898072,0.0102860735511492
"China",2011,95,0.44621,0.39911,0.00345192095657369,0.00740778036429038
"China",2011,96,0.471125983897929,0.425522356963845,0.0022916908758734,0.00521283622293701
"China",2011,97,0.501294977545884,0.456374521077438,0.00149045586483811,0.00358356265454418
"China",2011,98,0.53919216834776,0.49368815296021,0.000946215232470621,0.00239964011645087
"China",2011,99,0.588061993946105,0.540106498949549,0.000582489210350342,0.00155681059070793
"China",2011,100,0.65233,0.59919,0.000343969706491185,0.000970072244490109
"China",2011,101,0.738263985359025,0.675882560473771,0.000191589971677154,0.000572826296871273
"China",2011,102,0.855049965464979,0.777253218265299,9.80634957181675e-05,0.000314069137709221
"China",2011,103,1.01658143236225,0.913695520304082,4.42516563458626e-05,0.000154937516739368
"China",2011,104,1.1,1.1,1.51899642954723e-05,6.53638548931611e-05
"China",2011,105,1.1,1.1,4.40998963416938e-06,1.89766030334984e-05
"China",2011,106,1.1,1.1,1.28031957121047e-06,5.50933636456405e-06
"China",2011,107,1.1,1.1,3.71705681964329e-07,1.59948475100247e-06
"China",2011,108,1.1,1.1,1.07914552828353e-07,4.64366540613619e-07
"China",2011,109,1.1,1.1,3.13300314662962e-08,1.34816092436212e-07
"China",2011,110,1.1,1.1,1.28168310543939e-08,5.5152037814814e-08
"Malawi",2011,0,0.05763,0.05217,0.0551428828595591,0.0502056305981402
"Malawi",2011,1,0.0084,0.00757,0.00790360464447292,0.0071628320570362
"Malawi",2011,2,0.00587465000411295,0.00541754457297846,0.00548815346564831,0.00509295272027571
"Malawi",2011,3,0.00442877822400809,0.00415504404560225,0.00411613876562526,0.00388743787576741
"Malawi",2011,4,0.00356934628205793,0.00338985121911424,0.00330413369286509,0.00315958321951947
"Malawi",2011,5,0.00305,0.00292,0.00281404609375111,0.00271307427706093
"Malawi",2011,6,0.00273861003799322,0.00263369896890635,0.00251944268924474,0.00244027577462128
"Malawi",2011,7,0.00255404980014606,0.00245803699811788,0.0023434425382512,0.00227172357420274
"Malawi",2011,8,0.00244374647359898,0.00234383020232881,0.00223663855911623,0.00216097863429835
"Malawi",2011,9,0.00236956905098283,0.00225452873522455,0.002163534428369,0.00207387013767353
"Malawi",2011,10,0.0023,0.00216,0.00209511697468424,0.00198253520682047
"Malawi",2011,11,0.00221468535217137,0.00204390895972126,0.00201285318885573,0.00187204295962261
"Malawi",2011,12,0.00212416931088227,0.0019269956340446,0.00192640237387759,0.00176145964306357
"Malawi",2011,13,0.00204431571535564,0.00183390946169047,0.00185012319746711,0.00167322046807145
"Malawi",2011,14,0.00198873714599033,0.00178492354841847,0.00179619832956531,0.00162558269412195
"Malawi",2011,15,0.00197,0.0018,0.00177575683726663,0.00163637750053698
"Malawi",2011,16,0.00199882647519128,0.00189896266658631,0.00179816917602221,0.00172315451037901
"Malawi",2011,17,0.00207755076926399,0.00208729778144763,0.00186518512855669,0.00189028218365806
"Malawi",2011,18,0.00220909964199488,0.00237259043317927,0.0019790410374363,0.00214386098408354
"Malawi",2011,19,0.00239985772206381,0.00276807486606457,0.00214498477717204,0.00249479868353619
"Malawi",2011,20,0.00266,0.00329,0.00237149215773445,0.00295623019484828
"Malawi",2011,21,0.0030006998227196,0.00395223562611236,0.00266767861489926,0.00353844790746771
"Malawi",2011,22,0.00342077621950907,0.0047529434004444,0.00303138682362644,0.00423684611138247
"Malawi",2011,23,0.00390844309685849,0.00566524764654669,0.00345087445796981,0.00502385592111995
"Malawi",2011,24,0.00443890408597149,0.00662636199015488,0.00390291202470581,0.00584016312191107
"Malawi",2011,25,0.00497,0.00753,0.00434937185254781,0.00658978830333502
"Malawi",2011,26,0.00545594278019378,0.0082609769083723,0.00474981027845248,0.00717264830623734
"Malawi",2011,27,0.00590572721128701,0.00882257739202913,0.0051122602488779,0.00759511679710998
"Malawi",2011,28,0.00635671575988203,0.00928298605629552,0.00546902489222752,0.00791945929080465
"Malawi",2011,29,0.00686141538506327,0.00973887045249564,0.00586436361588812,0.00822974383682047
"Malawi",2011,30,0.00749,0.01031,0.00635584214347442,0.00862548296857872
"Malawi",2011,31,0.00831420794685187,0.0111045308438997,0.00699972561210524,0.00919127466062922
"Malawi",2011,32,0.00932582080270628,0.0120848873938898,0.0077824736675369,0.00988743853658444
"Malawi",2011,33,0.0104726026384902,0.0131479180026634,0.00865340924526032,0.0106223430952886
"Malawi",2011,34,0.0116653511628033,0.0141486333756926,0.00953289090919399,0.0112759164883695
"Malawi",2011,35,0.01277,0.0149,0.0103089167715035,0.0117035299064764
"Malawi",2011,36,0.0136475964090747,0.0152398305766201,0.0108728394151311,0.0117914276568267
"Malawi",2011,37,0.0142957891364607,0.01521075140674,0.0112312473497295,0.0115910955220131
"Malawi",2011,38,0.0147743821833467,0.0149310072338321,0.0114397708194381,0.0112077165980514
"Malawi",2011,39,0.0151642976715834,0.0145273600090747,0.0115672389308205,0.010745265964159
"Malawi",2011,40,0.01556,0.01412,0.0116881514508685,0.0102954120268366
"Malawi",2011,41,0.0160359291210135,0.0137899632605977,0.0118568703344405,0.00991541679174636
"Malawi",2011,42,0.0165478033420131,0.0135038310255403,0.0120376461997319,0.00957806041483659
"Malawi",2011,43,0.0170126938105093,0.0132050537977611,0.0121699113898908,0.00924188312217158
"Malawi",2011,44,0.017338724915686,0.0128421124829319,0.0121919337919978,0.00887156222546793
"Malawi",2011,45,0.01743,0.01237,0.0120448910412707,0.00843835658505819
"Malawi",2011,46,0.0172323358050079,0.0117762129114181,0.0117036748210605,0.00793687786645879
"Malawi",2011,47,0.0168465122631644,0.0111423797156694,0.0112483048816744,0.00742411089684077
"Malawi",2011,48,0.0164079020353159,0.0105575273710072,0.0107747714919521,0.00695850432916557
"Malawi",2011,49,0.0160409990148293,0.0100933197968943,0.0103642871277979,0.00658419803159998
"Malawi",2011,50,0.01586,0.00981,0.0100851771819897,0.00633600579075383
"Malawi",2011,51,0.0159467281420893,0.0097470005827532,0.00998033688236541,0.00623405602178664
"Malawi",2011,52,0.0162674815851611,0.00987544925823035,0.010018417292364,0.00625454486788061
"Malawi",2011,53,0.0167640206969482,0.0101571471897822,0.0101551188250582,0.00636884740317008
"Malawi",2011,54,0.0173769675318866,0.0105574923023954,0.0103482793826663,0.00655167210586442
"Malawi",2011,55,0.01804,0.01104,0.0105545826660122,0.00677752515513728
"Malawi",2011,56,0.0187000703657571,0.0115764402208088,0.0107416466098697,0.00702694585029429
"Malawi",2011,57,0.019393937825531,0.0121924245191273,0.0109300662561848,0.00731342883294616
"Malawi",2011,58,0.0201894882552708,0.0129347750549036,0.0111554759325308,0.00766186477921641
"Malawi",2011,59,0.0211661407489234,0.0138620074635825,0.0114558174358637,0.00810184900873227
"Malawi",2011,60,0.02242,0.01505,0.0118729323666845,0.00866998026421494
"Malawi",2011,61,0.0240501808320269,0.016582306535624,0.012443814188334,0.00940286427257295
"Malawi",2011,62,0.0260894022867975,0.0184904484190469,0.013164870975035,0.0103026787006259
"Malawi",2011,63,0.0285520924204453,0.0207850117416626,0.014019474414645,0.0113560957290971
"Malawi",2011,64,0.0314488495296021,0.0234617116061792,0.0149857322466795,0.0125382360828947
"Malawi",2011,65,0.03478,0.02649,0.016033636277017,0.0138076406497982
"Malawi",2011,66,0.0385403990230821,0.0298253103688413,0.0171281520343851,0.0151148261765017
"Malawi",2011,67,0.0427586341025465,0.0334952468682422,0.0182465364415893,0.0164461005895267
"Malawi",2011,68,0.0474734112749149,0.0375623435610631,0.019365698685275,0.0177998578689822
"Malawi",2011,69,0.0527222659250816,0.0421084788573735,0.0204570761301803,0.0191756664701434
"Malawi",2011,70,0.05854,0.04724,0.0214867534153547,0.0205736179277945
"Malawi",2011,71,0.0649640758447653,0.0530772765959103,0.0224185383018712,0.021986342376603
"Malawi",2011,72,0.0720606247503328,0.059694750262227,0.0232230162223955,0.0233736398048186
"Malawi",2011,73,0.0799131352477751,0.0671462293153986,0.0238718978759365,0.024678041825823
"Malawi",2011,74,0.0886185993460501,0.07547346946548,0.0243363473383597,0.0258324260015846
"Malawi",2011,75,0.09829,0.0847,0.0245879144545185,0.0267629896223323
"Malawi",2011,76,0.109041403818163,0.0948358639089658,0.0245959146275357,0.0273974806142015
"Malawi",2011,77,0.120922186195708,0.10591646610195,0.0243183899339426,0.0276817003284546
"Malawi",2011,78,0.133941927028849,0.117981007478346,0.0237196097194568,0.0275751858632039
"Malawi",2011,79,0.148076667003545,0.131061313977123,0.0227799624567409,0.0270525944676559
"Malawi",2011,80,0.16326,0.14518,0.0215010886203749,0.0261079342980057
"Malawi",2011,81,0.179403343240844,0.160351975076948,0.0199122923685546,0.0247580986131063
"Malawi",2011,82,0.196497584106829,0.176595568316007,0.0180771913221387,0.0230451624295969
"Malawi",2011,83,0.214560203365982,0.19392567157943,0.0160750431970549,0.0210327651694702
"Malawi",2011,84,0.233612315089491,0.212350297785503,0.0139905930765399,0.0188016372636429
"Malawi",2011,85,0.25368,0.23187,0.0119074947422241,0.016443750688975
"Malawi",2011,86,0.274783835072111,0.252475873695861,0.0099016835925741,0.0140549805952976
"Malawi",2011,87,0.296897042971375,0.274143668735251,0.00803573721638479,0.011727187519268
"Malawi",2011,88,0.319968171017917,0.296835896342523,0.00635748741515229,0.00954128220551424
"Malawi",2011,89,0.343930250195651,0.320502429775486,0.00489803553639712,0.00756129385424132
"Malawi",2011,90,0.3687,0.34508,0.00367107500604223,0.00583050666935461
"Malawi",2011,91,0.394181679669533,0.370492401653039,0.00267419633356876,0.00437022955346219
"Malawi",2011,92,0.420282420789101,0.396652297658666,0.00189177046274088,0.00318116559198381
"Malawi",2011,93,0.446903089033843,0.423460148666721,0.00129868329308213,0.00224688414095686
"Malawi",2011,94,0.473934889435421,0.450804008874471,0.000864607241539977,0.00153869404799968
"Malawi",2011,95,0.50126,0.47856,0.000557927107795695,0.00102095788586274
"Malawi",2011,96,0.528751161349351,0.506592836349428,0.000348807609222131,0.000655996485104736
"Malawi",2011,97,0.556268528047624,0.534756182691679,0.000211202359480042,0.000407981360465779
"Malawi",2011,98,0.583663441452069,0.562894073003668,0.000123830393033707,0.000245522006101784
"Malawi",2011,99,0.61078071477921,0.590842323735801,7.02985140338735e-05,0.000142949665415333
"Malawi",2011,100,0.63746,0.61843,3.86454785283226e-05,8.05231428656598e-05
"Malawi",2011,101,0.66353729025919,0.645481054209574,2.05779242926351e-05,4.38916499072231e-05
"Malawi",2011,102,0.688846539651194,0.671816117377736,1.06181667261983e-05,2.3159402152555e-05
"Malawi",2011,103,0.713221379138795,0.69725441924937,5.31275400171812e-06,1.18359873809436e-05
"Malawi",2011,104,0.736496904681643,0.721615809768729,2.57973535483854e-06,5.86343408059508e-06
"Malawi",2011,105,0.758511511328564,0.744722851185111,1.2169364947763e-06,2.81840616720117e-06
"Malawi",2011,106,0.779108745193593,0.766402947471975,5.58394297683635e-07,1.31610412738848e-06
"Malawi",2011,107,0.798139143942493,0.786490475772722,2.49591150105427e-07,5.97918942827435e-07
"Malawi",2011,108,0.815462035714064,0.804828883363184,1.08857619641065e-07,2.64721501117091e-07
"Malawi",2011,109,0.83094726632435,0.821272713193057,4.64136533857502e-08,1.14434790100051e-07
"Malawi",2011,110,0.844476825171557,0.835689521471377,3.26494896664752e-08,8.21209614565916e-08
